Taxon_Loca,occurrence,catalogNum,occurren_1,recordedBy,individual,sex,occurren_2,previousId,associated,taxonID,scientific,kingdom,phylum,class,order,suborder,infraorder,superfamil,family,genus,subgenus,specificEp,infraspeci,taxonRank,island,country,countryCod,stateProvi,locality,verbatimDe,decimalLat,decimalLon,coordinate,georeferen,georefer_1,georefer_2,georefer_3,identifica,identifi_1,samplingPr,eventDate,eventTime,year,month,day,fieldNumbe,eventRemar,bibliograp,institutio,collection,datasetNam,basisOfRec,coast,site
"47638",imerss.org:PMLS:18594,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Scorpaenichthys marmoratus,NA,iNaturalist:47638,Scorpaenichthys marmoratus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Cottidae,Scorpaenichthys,NA,marmoratus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"183019",imerss.org:PMLS:18421,NA,NA,Emily Adamczyk,"1",NA,PRESENT,Nautichthys oculofasciatus,NA,iNaturalist:183019,Nautichthys oculofasciatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hemitripteridae,Nautichthys,NA,oculofasciatus,NA,species,Galiano Island,Canada,CA,British Columbia,Montague Harbour,"33",48.896354000000002,-123.403630000000007,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"7"
"68596",imerss.org:PMLS:18444,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"68596",imerss.org:PMLS:18592,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68596",imerss.org:PMLS:18494,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68596",imerss.org:PMLS:18532,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68596",imerss.org:PMLS:18557,NA,NA,Isabelle Cote,"1",NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68596",imerss.org:PMLS:18645,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"68596",imerss.org:PMLS:18614,NA,NA,Isabelle Cote,"1",NA,PRESENT,Hexagrammos decagrammus,NA,iNaturalist:68596,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Hexagrammos,NA,decagrammus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"52539",imerss.org:PMLS:18445,NA,NA,Emily Adamczyk,"1",NA,PRESENT,Ophiodon elongatus,NA,iNaturalist:52539,Ophiodon elongatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Ophiodon,NA,elongatus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"52539",imerss.org:iNat:24750219,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Ophiodon elongatus,NA,iNaturalist:52539,Ophiodon elongatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Ophiodon,NA,elongatus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.907817999999999,-123.457795000000004,"115",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/05,12:08:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"52539",imerss.org:iNat:25655360,NA,NA,John D Reynolds,NA,NA,PRESENT,Ophiodon elongatus,NA,iNaturalist:52539,Ophiodon elongatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Ophiodon,NA,elongatus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900325000000002,-123.407364000000001,"24",John D Reynolds,NA,NA,NA,NA,NA,NA,2019/05/05,16:44:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"48452",imerss.org:PMLS:18495,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Oxylebius pictus,NA,iNaturalist:48452,Oxylebius pictus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Oxylebius,NA,pictus,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"48452",imerss.org:PMLS:18446,NA,NA,Emily Adamczyk,"1",NA,PRESENT,Oxylebius pictus,NA,iNaturalist:48452,Oxylebius pictus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Oxylebius,NA,pictus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"48452",imerss.org:iNat:24797825,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Oxylebius pictus,NA,iNaturalist:48452,Oxylebius pictus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Hexagrammidae,Oxylebius,NA,pictus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.907550000000001,-123.458117000000001,"64",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/05,12:27:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"68597",imerss.org:PMLS:18441,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"68597",imerss.org:PMLS:18469,NA,Count: few,Larry Taylor,NA,NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68597",imerss.org:PMLS:18529,NA,Count: some,Stefania Gorgopa,NA,NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,30-40cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"68597",imerss.org:iNat:24792028,NA,NA,NA,NA,NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591000000000,-123.504846999999998,"122",NA,NA,NA,NA,NA,NA,NA,2019/05/04,13:45:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"68597",imerss.org:PMLS:18644,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,20-30cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"68597",imerss.org:PMLS:18613,NA,NA,Isabelle Cote,"1",NA,PRESENT,Sebastes caurinus,NA,iNaturalist:68597,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,caurinus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,30-40cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"64477",imerss.org:PMLS:18493,NA,Count: some,Isabelle Cote,NA,NA,PRESENT,Sebastes flavidus,NA,iNaturalist:64477,Sebastes flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,flavidus,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,"10-20cm, 20-30cm few of each",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"64477",imerss.org:PMLS:18531,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Sebastes flavidus,NA,iNaturalist:64477,Sebastes flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,flavidus,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"64477",imerss.org:PMLS:18443,NA,NA,Emily Adamczyk,"1",NA,PRESENT,Sebastes flavidus,NA,iNaturalist:64477,Sebastes flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,flavidus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"63386",imerss.org:PMLS:18492,NA,Count: some,Isabelle Cote,NA,NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,"10-20cm, 20-30cm few of each",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63386",imerss.org:PMLS:18442,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"63386",imerss.org:PMLS:18591,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,10-20cm,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63386",imerss.org:PMLS:18530,NA,Count: abundant,Stefania Gorgopa,NA,NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,"v.many 10-20cm, abund 20-30cm",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63386",imerss.org:PMLS:18556,NA,NA,Isabelle Cote,"2",NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,"20-30cm, 30-40cm",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63386",imerss.org:iNat:24797454,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Sebastes maliger,NA,iNaturalist:63386,Sebastes maliger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,NA,NA,NA,Sebastidae,Sebastes,NA,maliger,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.906641000000000,-123.458149000000006,"71",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/05,12:21:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"347339",imerss.org:iNat:30012080,NA,NA,Galiano observer,NA,NA,PRESENT,Distaplia occidentalis,NA,iNaturalist:347339,Distaplia occidentalis,Animalia,Chordata,Ascidiacea,Aplousobranchia,NA,NA,NA,Holozoidae,Distaplia,NA,occidentalis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,14:47:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"47807",imerss.org:iNat:24531235,NA,NA,Norah Brown,NA,NA,PRESENT,Cnemidocarpa finmarkiensis,NA,iNaturalist:47807,Cnemidocarpa finmarkiensis,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Cnemidocarpa,NA,finmarkiensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900210999999999,-123.408232999999996,"2",Norah Brown,NA,NA,NA,NA,NA,NA,2019/05/04,12:18:45,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"47807",imerss.org:PMLS:18524,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Cnemidocarpa finmarkiensis,NA,iNaturalist:47807,Cnemidocarpa finmarkiensis,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Cnemidocarpa,NA,finmarkiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"47807",imerss.org:PMLS:18641,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Cnemidocarpa finmarkiensis,NA,iNaturalist:47807,Cnemidocarpa finmarkiensis,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Cnemidocarpa,NA,finmarkiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"47807",imerss.org:PMLS:18609,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Cnemidocarpa finmarkiensis,NA,iNaturalist:47807,Cnemidocarpa finmarkiensis,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Cnemidocarpa,NA,finmarkiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,logged as shiny orange sea squirt,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"371195",imerss.org:PMLS:18466,NA,Count: very many,Larry Taylor,NA,NA,PRESENT,Metandrocarpa taylori,NA,iNaturalist:371195,Metandrocarpa taylori,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Metandrocarpa,NA,taylori,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"371195",imerss.org:PMLS:18554,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Metandrocarpa taylori,NA,iNaturalist:371195,Metandrocarpa taylori,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Metandrocarpa,NA,taylori,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,logged as 1 so assuming 1 patch,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"371195",imerss.org:PMLS:18525,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Metandrocarpa taylori,NA,iNaturalist:371195,Metandrocarpa taylori,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Metandrocarpa,NA,taylori,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"371195",imerss.org:PMLS:18642,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Metandrocarpa taylori,NA,iNaturalist:371195,Metandrocarpa taylori,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Metandrocarpa,NA,taylori,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"371195",imerss.org:PMLS:18610,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Metandrocarpa taylori,NA,iNaturalist:371195,Metandrocarpa taylori,Animalia,Chordata,Ascidiacea,Stolidobranchia,NA,NA,NA,Styelidae,Metandrocarpa,NA,taylori,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,logged as 1 so assuming 1 patch,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"41777",imerss.org:iNat:24748307,NA,NA,NA,NA,NA,PRESENT,Lontra canadensis,NA,iNaturalist:41777,Lontra canadensis,Animalia,Chordata,Mammalia,Carnivora,NA,NA,NA,Mustelidae,Lontra,NA,canadensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013511000000001,-123.572666999999996,"97",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019/05/04,13:16:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"41755",imerss.org:iNat:24703244,NA,NA,Jason Headley,NA,NA,PRESENT,Eumetopias jubatus,NA,iNaturalist:41755,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,NA,NA,NA,Otariidae,Eumetopias,NA,jubatus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.860894999999999,-123.342731666700004,NA,Jason Headley,NA,NA,NA,NA,NA,NA,2019/05/05,17:36:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"5"
"117766",imerss.org:iNat:24714323,NA,NA,NA,NA,NA,PRESENT,Phoca vitulina,NA,iNaturalist:117766,Phoca vitulina richardii,Animalia,Chordata,Mammalia,Carnivora,NA,NA,NA,Phocidae,Phoca,NA,vitulina,richardii,subspecies,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013482000000003,-123.574110000000005,"116",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to nearby offshore waters,NA,NA,NA,2019/05/04,21:27:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"117766",imerss.org:iNat:24708396,NA,NA,NA,NA,NA,PRESENT,Phoca vitulina,NA,iNaturalist:117766,Phoca vitulina richardii,Animalia,Chordata,Mammalia,Carnivora,NA,NA,NA,Phocidae,Phoca,NA,vitulina,richardii,subspecies,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872497000000003,-123.310672999999994,"5",NA,NA,NA,NA,NA,NA,NA,2019/05/04,11:10:05,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
